x,y,z
219.2936099392401,27.41008281301643,144
206.98370555017144,28.961105585248845,144
204.84319296572116,29.803796664323247,144
204.70975301963912,30.706953913378467,144
204.56625869600455,31.648788335722134,144
205.41543893617177,32.687879201010865,144
205.26927337243202,33.593532251815496,144
205.11248788563307,34.53791124787405,144
205.97416999984708,35.435029178400505,144
204.8033449234717,36.3261601075241,144
205.65723205445798,37.23040294838101,144
205.4800384328099,38.19625381697749,144
206.29569094808772,39.269426991631505,144
206.1204893492806,40.17889832254105,144
205.93345802648014,41.12676580106852,144
205.75006828289318,42.034621463560114,144
205.5667974429248,42.92192666993781,144
206.39136391864807,43.85892041307191,144
207.21193500907398,44.80194180831113,144
207.01232371449447,45.715400362737164,144
206.8131606247608,46.60811723720338,144
206.59646023933558,47.5594640064061,144
206.38469306473553,48.47018123109207,144
207.14625425332179,49.59263401774665,144
207.94066871444946,50.56360642386555,144
207.70080504516858,51.540038645589604,144
207.47659700931325,52.43530960559896,144
207.24331668552426,53.34986119179224,144
206.99558342732723,54.30311631555242,144
207.72021045981535,55.47354474458986,144
207.47893984803184,56.36922493290806,144
207.22830923257476,57.283748590751024,144
207.98675072081403,58.28817654205668,144
207.71628140230982,59.24480095667841,144
208.4133963417685,60.43886353406157,144
208.15069670572805,61.33748821821792,144
207.87814736579932,62.254926293129714,144
208.61299318962153,63.28205964147279,144
208.31953330605404,64.24151339397164,144
208.99474212795414,65.43850367230255,144
208.70421314516227,66.35926020879583,144
208.39658973529816,67.31910120239145,144
209.1265791345909,68.30866635693958,144
208.8033288253647,69.29047460832278,144
208.50255831615482,70.1903353433965,144
208.1909606673823,71.10923917742669,144
208.8063062246065,72.39424342332664,144
208.48498543327003,73.3144654818487,144
209.16585295839255,74.3884799964894,144
208.84296152847293,75.29022127751239,144
208.50886786513908,76.21057683548895,144
209.09354587638035,77.51702440652659,144
208.75715720065108,78.41842460482523,144
209.4126110158096,79.51325894177155,144
209.05988638856473,80.43608582719826,144
208.71090390922214,81.33731363522801,144
209.25647304271422,82.68451178862828,144
209.91475900499202,83.73645533383964,144
209.52714567595578,84.70168371931457,144
209.1515367363363,85.62496528950517,144
209.70397233768705,86.909401020802,144
209.2933217951684,87.8937167944563,144
209.92653730204458,88.96543675143339,144
209.51485789535027,89.93066396447422,144
209.11618700967054,90.85384048314354,144
210.6241731660851,92.39836404451651,144
210.22356558962665,93.30622953899675,144
209.81000010618976,94.23249893450058,144
209.37408071728754,95.19713401038268,144
209.86067154459658,96.53754989044909,144
209.44221280307528,97.44208277818844,144
210.0004916811212,98.60929719700549,144
209.5635395441813,99.53453116237782,144
210.00452758773932,100.9311566992593,144
210.4667197156811,102.27296755311701,144
210.01360467258678,103.20022215298974,144
210.54202627213874,104.38896097395566,144
210.02225504033495,107.6413135732396,144
210.52729580659866,108.84510884904712,144
209.0435796976861,109.52982145140727,144
208.55847263017444,110.45072880777559,144
206.18948642638304,110.64310049535128,144
204.83110085714722,111.05503195105199,144
203.44110404892353,111.51554682354865,144
201.9542214842364,112.14050305173414,144
200.5857544309859,112.54045992154208,144
199.09814846923487,113.14118293584573,144
196.74348182119707,113.2298651455185,144
195.38857594214554,113.57510462817292,144
193.04143200691394,113.62660572559588,144
191.55861864000352,114.16783971300194,144
190.2074749754073,114.4775806150698,144
188.72510121062083,114.99493977145656,144
187.3644317162818,115.30208032656985,144
185.88277478148032,115.79548367504435,144
184.50173233301254,116.11679794981173,144
183.05439432810405,116.53363770676253,144
181.67503106581464,116.83399799388569,144
180.19574780066165,117.27954840704471,144
178.8412410005819,117.52365939406322,144
176.53075973506952,117.39203919925387,144
176.02284196416375,118.15227084935367,144
174.54711362117524,118.55085460053225,144
174.02276365831065,119.31922614869639,144
172.54627479625296,119.69871784583144,144
170.2640188186527,119.47453241474304,144
167.97774434114288,119.24545025308784,144
166.60313763385025,119.45038522565068,144
165.172675724709,119.72463069034762,144
163.70951166989462,120.03414426239158,144
163.15533060862862,120.78633239729194,144
160.8919309615665,120.4773279561699,144
159.57277734855052,120.56752767337451,144
158.11698390060232,120.83054002269733,144
156.6631048380423,121.08126024494693,144
156.12756037969635,121.77103469168794,144
154.81487108602744,121.82510287546121,144
153.36436300295443,122.04659831678237,144
151.91608060993408,122.25589741241934,144
150.5756359486422,122.32325150461774,144
150.0348876292861,122.98590363967529,144
147.72664102913052,122.64110049347411,144
147.14879242613034,123.33382702053643,144
145.85168502766675,123.3218795453195,144
144.41552104049578,123.4672316147168,144
142.98214660150452,123.60058961520316,144
141.69385770676865,123.55909795791645,144
140.26645320147125,123.67021511374303,144
139.71964980578565,124.2876480513998,144
138.29486077175778,124.38059126777027,144
136.98072655373318,124.34339770495005,144
135.562224975719,124.41415980358727,144
134.1831222427204,124.43427865823449,144
133.60900264737785,125.05052743420548,144
132.19729799856077,125.09146414475977,144
130.9209844044676,124.98278218444791,144
130.3807542304604,125.54624218309475,144
128.9759940206851,125.5595196166989,144
127.57522513471834,125.56098889315076,144
126.99621010198784,126.14659178801367,144
125.63545661650043,126.09413959722092,144
124.33936686137511,125.97111513562295,144
123.79471472060912,126.50639749531643,144
122.40607060627502,126.46246035378093,144
121.84712591100018,127.00109411823536,144
120.4629369554472,126.93967394029319,144
119.09503483386612,126.85571598442151,144
118.53461023365364,127.37953594182942,144
117.15953957233197,127.28960007478686,144
116.57245889697245,127.82746898344529,144
115.33698678406189,127.59850892378459,144
114.7853971369135,128.0949359034972,144
113.42041855213462,127.97190572722825,144
112.06023212388494,127.83780495745782,144
111.47068238872848,128.35219892074784,144
110.90350948629158,128.84258451158155,144
109.54955832535538,128.685252732081,144
108.20065783919647,128.51699359682024,144
107.64517186409181,128.9826227611694,144
106.30218630153779,128.79769092461692,144
105.73309885541241,129.26527687833106,144
105.13704631102519,129.75053561736593,144
103.83843519395037,129.51285409746697,144
103.2412632626822,129.98939018214352,144
101.91173503383413,129.76516582809728,144
101.3384233062916,130.2133785822135,144
100.16514718100832,129.85739597807643,144
98.84737981703609,129.60785278410643,144
98.25005052319618,130.0612454660857,144
97.6754685698946,130.4933057273496,144
97.09898663226663,130.92282763134511,144
95.80333550974062,130.63583315923725,144
94.50106949977358,130.34779577499177,144
93.92526019822415,130.76331862068923,144
93.32243809998259,131.1942168964582,144
93.43331959407287,132.341281502152,144
92.17424406617663,132.00344211735126,144
91.55325165939914,132.43489763121624,144
90.27671191210864,132.09888450073353,144
88.99355727532978,131.76170446485048,144
88.41179624095285,132.1527687392445,144
87.84080810995194,132.53298619811824,144
87.21714437649413,132.94423540270478,144
86.64275262855946,133.31929124078874,144
85.37258969246011,132.9493171445527,144
84.7853953395843,133.3245541418024,144
84.20938536194532,133.68911480357474,144
83.59320043219665,134.07526558430752,144
82.33485892577212,133.67861087576128,144
81.74471156152934,134.04030040149257,144
81.16564183960074,134.3917355523235,144
80.5333186190505,134.7716015791253,144
79.95110501641176,135.11780344075572,144
79.3543994300107,135.46910825388318,144
78.73007364818193,135.832895512655,144
77.48989576303417,135.39319057705265,144
76.89199953793138,135.7336377139387,144
76.3059066548159,136.0639871883318,144
75.6788752791998,136.41373771169575,144
75.0764956136165,136.74618753873403,144
74.4858135652635,137.0688278840992,144
73.26301069280586,136.592573971742,144
72.65986577864228,136.91436705119622,144
72.028959216163,137.24732796756493,144
71.42317864973555,137.5635473211125,144
70.82900415351787,137.8704180403503,144
70.18045075116389,138.20167991874578,144
69.58353463617527,138.50318302312115,144
68.38159503827889,137.985352338648,144
67.78562899815384,138.2790964004489,144
67.13518904920141,138.59605474661964,144
66.53659977046026,138.8844155799548,144
65.92365517293823,139.1764049278452,144
65.28240911330535,139.47833903643615,144
64.10028511890279,138.92499216366858,144
63.48694234794732,139.20635097332453,144
62.88575393754727,139.4789659830695,144
62.24314754072376,139.76691519892572,144
61.62610958739559,140.0400750396911,144
60.98117898221755,140.32211447216275,144
59.81991237228132,139.7339546558838,144
59.203043357609744,139.99642730154574,144
58.59848608116473,140.25055233044733,144
57.9388848296782,140.52432396099005,144
57.33206174032148,140.77298993984596,144
56.68380467885474,141.03526611145685,144
56.061226819360456,141.28389450856815,144
54.924590969492236,140.65663619905735,144
54.317225081615476,140.8922959548645,144
53.65465591085097,141.14594538663937,144
53.04519074717842,141.37612152904555,144
52.38036240613961,141.62378908291316,144
51.76884747441668,141.84846291437415,144
51.14297883632053,142.0753170531309,144
50.48854731903391,142.3091936229479,144
49.87409285776752,142.52569895150413,144
49.203898333013655,142.75845470175997,144
48.10236357960715,142.0780159562178,144
47.95673787725102,143.18223106298015,144
46.860931835250945,142.49229125651664,144
46.204875650406144,142.7063750017164,144
45.57502939570503,142.908770534144,144
44.91682094909669,143.11701225160758,144
44.298933059806146,143.30947117955188,144
43.6664454271969,143.50345481469648,144
43.005771018523625,143.70283107546044,144
42.37156107585966,143.89110748060386,144
41.7088654335004,144.0845950969435,144
41.07298436001538,144.26714787421955,144
40.45017005450131,144.44301209321938,144
39.77132365513189,144.6313998228557,144
39.14694992112005,144.8016447139787,144
38.48009775915667,144.98028168149537,144
37.840297723264094,145.14858548471884,144
37.213710594998716,145.31049426573318,144
36.530825619716595,145.4836718657522,144
35.90280496876286,145.63992788852573,144
35.21813273183089,145.80700643961916,144
34.58872929063846,145.95759591764633,144
33.94465672353181,146.10872759668254,144
33.27209919726493,146.26334952751276,144
32.144129784822105,145.4914255905705,144
31.460196759128205,145.64084598723306,144
31.319901550731597,146.69377548775708,144
30.14654792191396,145.91842120990668,144
29.516710990787736,146.04712859993623,144
28.872292876288387,146.1758896127054,144
28.67094663512026,147.23442810377634,144
28.021300241948364,147.3594473820752,144
26.921651539016167,146.5476873867745,144
26.24714882836394,146.66999413098003,144
25.6000154071258,146.78432890181062,144
24.924181583755725,146.90059622881037,144
24.276043974666738,147.0090938987791,144
23.64155603929134,147.11246319751785,144
22.950357514380432,147.22187707661564,144
22.314963877123848,147.31952479954128,144
21.62255018379591,147.42274357625158,144
20.986302278197012,147.51466068390675,144
20.75696198540696,148.55688650862461,144
20.0730214064299,148.65084531080544,144
19.018777482487568,147.7812102503956,144
18.775569689730546,148.82028753777513,144
17.68608870122905,147.94661965199563,144
17.03340807394001,148.0231840266471,144
16.352221736409007,148.09998259379816,144
15.69887768538086,148.17066254633355,144
15.446483988447696,149.20256744572,144
14.362813704889692,148.3061346758071,144
13.722822029053946,148.36672186025717,144
13.399594746609445,149.40030408478637,144
12.385330426416811,148.484354698495,144
11.701812334507876,148.53978452955948,144
11.046573796539754,148.5899498867861,144
10.762218942426893,149.61341732423355,144
10.059155118079875,149.66233126044244,144
9.413352267929751,149.70433794342722,144
8.7529998030553,149.74439887504212,144
8.063982353888168,149.78308378650834,144
7.403295709750204,149.81719264701897,144
6.713696107435551,149.84967896054033,144
5.741352071238305,148.8893444017875,144
5.406033556906056,149.90255101625723,144
4.716323923094268,149.9258359611593,144
4.055040239439165,149.9451788109792,144
3.364887053395951,149.96225370111603,144
2.7034558958316346,149.97563577534618,144
2.0563697732570665,149.9859038155107,144
1.3519137353095778,149.99390764045145,144
0.7047613589894607,149.9983443622858,144
9.184850993605149e-15,150.0,144
-0.6471660788549635,149.99860391372442,144
-1.3375153475985158,149.9940367237809,144
-2.041972150612408,149.9861005218021,144
-2.6890592558666935,149.97589459749335,144
-3.3936776770951833,149.96160492547412,144
-3.9516653767650967,150.94828366281638,144
-4.602885989979428,150.9298295253899,144
-5.297479251568434,150.90704660014788,144
-5.962993104425356,150.8822147015233,144
-6.657352817604696,150.8531725004878,144
-7.322352601572505,150.82235627511673,144
-8.016422424095921,150.7870583688085,144
-8.681380632474463,150.75023592125518,144
-9.27699485111153,151.71663510153542,144
-9.975159815736307,151.6723316450648,144
-10.644003411648548,151.62686170785443,144
-11.341740723451236,151.57626765876645,144
-12.038973333878262,151.52248387967433,144
-12.707135963640818,151.46791308921354,144
-13.404119876618324,151.40782532727047,144
-14.07176353512649,151.3472347649982,144
-14.70453633151192,152.2917483361303,144
-15.40529072300494,152.22245897941505,144
-16.06190208818104,152.15457699757076,144
-16.776609246650434,152.07743219223948,144
-17.43258213918553,152.0036350879825,144
-18.146299831283937,151.92008360461477,144
-18.80158110465441,151.84037851627315,144
-19.514781790693327,151.75036504622196,144
-20.2129935643734,151.65894266796997,144
-20.84241088037059,152.5830721564283,144
-21.544441058246733,152.48553065615022,144
-22.260642658395454,152.38262298712155,144
-22.917615449455177,152.28520250540066,144
-23.632860669476695,152.17584531251043,144
-24.289194346776057,152.0724664033057,144
-24.988837998564975,151.95906677616009,144
-25.69336758347535,152.85565368091696,144
-26.367277266235877,152.74084813685383,144
-27.069975080126138,152.61787722662555,144
-27.74282267694,152.49700256043025,144
-28.46595312925023,153.38086423163526,144
-29.17157433664055,153.24822756143658,144
-29.847181611030493,153.11807780232274,144
-30.5513117379366,152.9791402482424,144
-31.255061957638365,152.83691014288462,144
-31.928834880214342,152.69757530226866,144
-32.63127463103358,152.5490082431022,144
-33.303764396597956,152.40360650921582,144
-34.00457089414079,152.24877391396407,144
-34.76601264844262,153.1023329819906,144
-35.440922053066686,152.94751074806172,144
-36.14420825758551,152.7828400358898,144
-36.80304433138059,152.62547601217312,144
-37.519735033930985,152.45087563862535,144
-38.17712606471703,152.28758007611358,144
-38.89221402739652,152.10652743405583,144
-39.68257099623438,152.93558630720588,144
-40.3860240517535,152.7513308003933,144
-40.95925877050161,151.562987305513,144
-41.76082860321103,152.3812101092954,144
-42.41787959333059,152.19961724920896,144
-43.22953828302969,153.01048009805103,144
-43.94770026300143,152.80575788102155,144
-44.60656258548898,152.61472594185284,144
-45.32311664781742,152.40346156609544,144
-45.980230485447656,152.20649921900548,144
-46.680261278538175,151.99326697905866,144
-47.349898427664755,151.7859911813005,144
-48.18935802170901,152.57059275448708,144
-50.26185865154832,151.90044623006142,144
-50.97499431479788,151.6626188439535,144
-51.98001089095647,153.43428061478323,144
-52.70033417132465,153.18836371680032,144
-53.36076576105503,152.9595654981859,144
-54.063917777200025,152.71245134100937,144
-54.942509538613045,153.46113724848848,144
-55.61880518859099,153.2173244427456,144
-56.50639206818354,153.9578762370952,144
-57.214371944174324,153.69617966310574,144
-57.89168213676186,153.44234467504765,144
-58.954306135104694,154.10837027276733,144
-59.63341734403453,153.84685741305282,144
-60.5436493666874,154.56541178854866,144
-61.254382615314434,154.28512763846248,144
-62.17346605207391,154.99503256256833,144
-62.84160423835961,154.7253462647584,144
-63.56787358751739,154.42838290794023,144
-64.4990774060001,155.12533324307415,144
-65.16775612179501,154.84561202065188,144
-66.10767618433047,155.53383924248672,144
-67.05356523666936,156.21721860618223,144
-67.78679752247582,155.90044926698212,144
-68.45851824590655,155.60665564035133,144
-69.41616059306398,156.27666699964507,144
-70.1047331767711,155.96899174583945,144
-71.0706379612967,156.63002400489597,144
-71.74574741278977,156.321936170776,144
-72.88575119587773,156.89699574119516,144
-73.57702595250646,156.57401205814517,144
-74.56036104438809,157.21562441732848,144
-75.23796455433563,156.89247493019076,144
-76.22978292887844,157.52466535313152,144
-76.96878254666139,157.16490229464324,144
-77.92352065855242,157.8097745013792,144
-78.64900174395197,157.4494665747707,144
-79.34265708261495,157.1010590895891,144
-80.3532906598768,157.70969748284142,144
-81.49078530306306,158.25059845286552,144
-82.512472353394,158.84801511548827,144
-82.9137498797659,157.50971424288605,144
-83.16764914882405,156.2438547113393,144
-83.85594326908523,155.87552976157596,144
-85.00523600978288,156.39088800477194,144
-85.73908612237733,155.98977245607983,144
-86.41129672384709,155.61840443374058,144
-86.6516735018148,154.33887222386616,144
-87.81006788687587,154.83343301012945,144
-88.85530069859828,155.38898139109375,144
-89.90530307833417,155.93920763679952,144
-90.91552478254138,156.50995927900277,144
-92.15594805531462,156.9435606771624,144
-91.99036353281284,154.71836677363467,144
-91.40338484291578,151.5731547446903,144
-91.70923138078109,150.21789800002645,144
-92.00301110408672,148.8638503726855,144
-92.28474649976984,147.51110318709306,144
-92.55471578880353,146.15958601902852,144
-92.68728894973512,144.8898425257903,144
-92.93419505182457,143.5417548662041,144
-93.16915170062359,142.19532049749805,144
-93.39243030572035,140.85046667154202,144
-93.99900691621838,140.44638371551162,144
-94.20458916138374,139.10246360483663,144
-94.39806386276695,137.76068212287922,144
-94.57970399251896,136.4209646377253,144
-94.74953802038263,135.08340033077369,144
-94.75369900291984,133.85714969796743,144
-95.36876186959014,133.41963595910988,144
-95.51046888675415,132.08614739264812,144
-95.64046734981768,130.75511846619412,144
-95.75878850430988,129.42663722814888,144
-95.86546420788984,128.1007914581553,144
-96.42951174208557,127.67673736896234,144
-96.50660851194172,126.36247272637087,144
-97.09924589876293,125.90765046609191,144
-97.17082566306408,124.58663909086884,144
-97.70744291534449,124.16624178473269,144
-97.7618159986471,122.84798465032574,144
-98.30267793789164,122.41561791797301,144
-98.86483165264428,121.96206402932964,144
-99.39010956539308,121.53438246265605,144
-99.41548345574806,120.21880738578254,144
-99.97922328271812,119.75038585234033,144
-99.98704061020238,118.43813452606275,144
-100.49710429402231,118.00564405364855,144
-101.01658281242301,117.56126061292845,144
-100.99048489097873,116.26229810856567,144
-101.53561803470319,115.78652024441729,144
-102.03422707342327,115.34737320602103,144
